station_id,latitude (degrees north),longitude (degrees east),date_time,significant_wave_height (m),dominant_wave_period (s),sea_surface_temperature (C°)
2888997,46.2159996,-124.1279984,2013-04-24T12:40:00Z,1.299999952,8,9.800000191
2888997,46.2159996,-124.1279984,2013-04-24T13:10:00Z,1.200000048,7,9.800000191
2888997,46.2159996,-124.1279984,2013-04-24T13:40:00Z,1.299999952,8,10
2888997,46.2159996,-124.1279984,2013-04-24T14:10:00Z,1.200000048,6,10
2888997,46.2159996,-124.1279984,2013-04-24T14:40:00Z,1.200000048,8,10
2888997,46.2159996,-124.1279984,2013-04-24T15:10:00Z,1.200000048,6,10.19999981
2888997,46.2159996,-124.1279984,2013-04-24T15:40:00Z,1.299999952,7,10.10000038
2888997,46.2159996,-124.1279984,2013-04-24T16:10:00Z,1.299999952,7,10.30000019
2888997,46.2159996,-124.1279984,2013-04-24T16:40:00Z,1.299999952,8,10.5
2888997,46.2159996,-124.1279984,2013-04-24T17:10:00Z,1.200000048,8,11
2888997,46.2159996,-124.1279984,2013-04-24T17:40:00Z,1.200000048,8,10.89999962
2888997,46.2159996,-124.1279984,2013-04-24T18:10:00Z,1.200000048,8,10.89999962
2888997,46.2159996,-124.1279984,2013-04-24T18:40:00Z,1.200000048,8,10.5
2888997,46.2159996,-124.1279984,2013-04-24T19:10:00Z,1.200000048,8,10.60000038
2888997,46.2159996,-124.1279984,2013-04-24T19:40:00Z,1.100000024,8,11.39999962
2888997,46.2159996,-124.1279984,2013-04-24T20:10:00Z,1.100000024,8,11.10000038
2888997,46.2159996,-124.1279984,2013-04-24T20:40:00Z,1.100000024,8,11.30000019
2888997,46.2159996,-124.1279984,2013-04-24T21:10:00Z,1.100000024,8,12
2888997,46.2159996,-124.1279984,2013-04-24T21:40:00Z,1,8,11.69999981
2888997,46.2159996,-124.1279984,2013-04-24T22:10:00Z,1,8,11.80000019
2888997,46.2159996,-124.1279984,2013-04-24T22:40:00Z,1,8,12
2888997,46.2159996,-124.1279984,2013-04-24T23:10:00Z,1,8,11.5
2888997,46.2159996,-124.1279984,2013-04-24T23:40:00Z,1.100000024,8,10.80000019
2888997,46.2159996,-124.1279984,2013-04-25T00:10:00Z,1.200000048,8,10.5
2888997,46.2159996,-124.1279984,2013-04-25T00:40:00Z,1.299999952,8,10.60000038
2888997,46.2159996,-124.1279984,2013-04-25T01:10:00Z,1.100000024,7,10.39999962
2888997,46.2159996,-124.1279984,2013-04-25T01:40:00Z,1.100000024,6,10.10000038
2888997,46.2159996,-124.1279984,2013-04-25T02:10:00Z,1.100000024,7,10.19999981
2888997,46.2159996,-124.1279984,2013-04-25T02:40:00Z,1.100000024,7,10.5
2888997,46.2159996,-124.1279984,2013-04-25T03:10:00Z,1.100000024,5,10.5
2888997,46.2159996,-124.1279984,2013-04-25T03:40:00Z,1.100000024,7,10.5
2888997,46.2159996,-124.1279984,2013-04-25T04:10:00Z,1.100000024,4,10.5
2888997,46.2159996,-124.1279984,2013-04-25T04:40:00Z,1.100000024,7,10.19999981
2888997,46.2159996,-124.1279984,2013-04-25T05:10:00Z,1.100000024,7,9.899999619
2888997,46.2159996,-124.1279984,2013-04-25T05:40:00Z,1,7,9.699999809
2888997,46.2159996,-124.1279984,2013-04-25T06:10:00Z,1,7,9.800000191
2888997,46.2159996,-124.1279984,2013-04-25T06:40:00Z,0.899999976,7,9.800000191
2888997,46.2159996,-124.1279984,2013-04-25T07:10:00Z,1,7,10
2888997,46.2159996,-124.1279984,2013-04-25T07:40:00Z,1,6,10.10000038
2888997,46.2159996,-124.1279984,2013-04-25T08:10:00Z,0.899999976,7,10.19999981
2888997,46.2159996,-124.1279984,2013-04-25T08:40:00Z,0.899999976,7,10.19999981
2888997,46.2159996,-124.1279984,2013-04-25T09:10:00Z,0.899999976,5,10.39999962
2888997,46.2159996,-124.1279984,2013-04-25T09:40:00Z,0.899999976,5,10.5
2888997,46.2159996,-124.1279984,2013-04-25T10:10:00Z,0.899999976,7,10.60000038
2888997,46.2159996,-124.1279984,2013-04-25T10:40:00Z,0.899999976,5,10.10000038
2888997,46.2159996,-124.1279984,2013-04-25T11:10:00Z,1,5,9.899999619
2888997,46.2159996,-124.1279984,2013-04-25T11:40:00Z,1.200000048,5,9.699999809
2888997,46.2159996,-124.1279984,2013-04-25T12:10:00Z,1.299999952,6,9.399999619
2888997,46.2159996,-124.1279984,2013-04-25T12:40:00Z,1,6,9.300000191
2888997,46.2159996,-124.1279984,2013-04-25T13:10:00Z,0.899999976,6,9.800000191
2888997,46.2159996,-124.1279984,2013-04-25T13:40:00Z,1,6,10
2888997,46.2159996,-124.1279984,2013-04-25T14:10:00Z,0.899999976,6,10.39999962
2888997,46.2159996,-124.1279984,2013-04-25T14:40:00Z,1,6,10.5
2888997,46.2159996,-124.1279984,2013-04-25T15:10:00Z,1.100000024,6,10.19999981
2888997,46.2159996,-124.1279984,2013-04-25T15:40:00Z,1.100000024,6,10.5
2888997,46.2159996,-124.1279984,2013-04-25T16:10:00Z,1.100000024,6,10.60000038
2888997,46.2159996,-124.1279984,2013-04-25T16:40:00Z,1,6,10.69999981
2888997,46.2159996,-124.1279984,2013-04-25T17:10:00Z,1,6,10.80000019
2888997,46.2159996,-124.1279984,2013-04-25T17:40:00Z,1,6,10.80000019
2888997,46.2159996,-124.1279984,2013-04-25T18:10:00Z,1,6,10.69999981
2888997,46.2159996,-124.1279984,2013-04-25T18:40:00Z,1,6,10.39999962
2888997,46.2159996,-124.1279984,2013-04-25T19:10:00Z,1,6,11
2888997,46.2159996,-124.1279984,2013-04-25T19:40:00Z,1.100000024,7,11.39999962
2888997,46.2159996,-124.1279984,2013-04-25T20:10:00Z,1.100000024,8,11.60000038
2888997,46.2159996,-124.1279984,2013-04-25T20:40:00Z,1.100000024,7,11.10000038
2888997,46.2159996,-124.1279984,2013-04-25T21:10:00Z,1.200000048,7,11.19999981
2888997,46.2159996,-124.1279984,2013-04-25T21:40:00Z,1.100000024,8,11.5
2888997,46.2159996,-124.1279984,2013-04-25T22:10:00Z,1.100000024,8,11.5
2888997,46.2159996,-124.1279984,2013-04-25T22:40:00Z,1,6,11.69999981
2888997,46.2159996,-124.1279984,2013-04-25T23:10:00Z,1.100000024,8,11.60000038
2888997,46.2159996,-124.1279984,2013-04-25T23:40:00Z,1,8,11.5
2888997,46.2159996,-124.1279984,2013-04-26T00:10:00Z,1,8,10.69999981
2888997,46.2159996,-124.1279984,2013-04-26T00:40:00Z,1.200000048,8,10.5
2888997,46.2159996,-124.1279984,2013-04-26T01:10:00Z,1.299999952,8,10.19999981
2888997,46.2159996,-124.1279984,2013-04-26T01:40:00Z,1.399999976,7,10.19999981
2888997,46.2159996,-124.1279984,2013-04-26T02:10:00Z,1.200000048,7,9.899999619
2888997,46.2159996,-124.1279984,2013-04-26T02:40:00Z,1.299999952,8,10.19999981
2888997,46.2159996,-124.1279984,2013-04-26T03:10:00Z,1.200000048,8,10.19999981
2888997,46.2159996,-124.1279984,2013-04-26T03:40:00Z,1.299999952,7,10.60000038
2888997,46.2159996,-124.1279984,2013-04-26T04:10:00Z,1.299999952,8,10.5
2888997,46.2159996,-124.1279984,2013-04-26T04:40:00Z,1.299999952,8,10.39999962
2888997,46.2159996,-124.1279984,2013-04-26T05:10:00Z,1.299999952,6,10.30000019
2888997,46.2159996,-124.1279984,2013-04-26T05:40:00Z,1.200000048,8,10.60000038
2888997,46.2159996,-124.1279984,2013-04-26T06:10:00Z,1.200000048,7,10.30000019
2888997,46.2159996,-124.1279984,2013-04-26T06:40:00Z,1.100000024,6,9.899999619
2888997,46.2159996,-124.1279984,2013-04-26T07:10:00Z,1.100000024,7,9.600000381
2888997,46.2159996,-124.1279984,2013-04-26T07:40:00Z,1,7,9.600000381
2888997,46.2159996,-124.1279984,2013-04-26T08:10:00Z,1,7,9.600000381
2888997,46.2159996,-124.1279984,2013-04-26T08:40:00Z,1,7,9.699999809
2888997,46.2159996,-124.1279984,2013-04-26T09:10:00Z,1,7,10
2888997,46.2159996,-124.1279984,2013-04-26T09:40:00Z,1,7,10.19999981
2888997,46.2159996,-124.1279984,2013-04-26T10:10:00Z,0.899999976,7,10.5
2888997,46.2159996,-124.1279984,2013-04-26T10:40:00Z,0.899999976,7,10.60000038
2888997,46.2159996,-124.1279984,2013-04-26T11:10:00Z,0.899999976,14,10.30000019
2888997,46.2159996,-124.1279984,2013-04-26T11:40:00Z,0.899999976,7,9.600000381
2888997,46.2159996,-124.1279984,2013-04-26T12:10:00Z,1,7,9.199999809
2888997,46.2159996,-124.1279984,2013-04-26T12:40:00Z,0.899999976,6,9.199999809
2888997,46.2159996,-124.1279984,2013-04-26T13:10:00Z,0.899999976,7,9.199999809
2888997,46.2159996,-124.1279984,2013-04-26T13:40:00Z,0.899999976,7,9.399999619
2888997,46.2159996,-124.1279984,2013-04-26T14:10:00Z,0.800000012,6,10.10000038
2888997,46.2159996,-124.1279984,2013-04-26T14:40:00Z,0.699999988,6,10.39999962
2888997,46.2159996,-124.1279984,2013-04-26T15:10:00Z,0.800000012,6,10.60000038
2888997,46.2159996,-124.1279984,2013-04-26T15:40:00Z,0.899999976,6,10.60000038
2888997,46.2159996,-124.1279984,2013-04-26T16:10:00Z,0.800000012,6,10.69999981
2888997,46.2159996,-124.1279984,2013-04-26T16:40:00Z,0.800000012,6,10.89999962
2888997,46.2159996,-124.1279984,2013-04-26T17:10:00Z,0.800000012,6,11.10000038
2888997,46.2159996,-124.1279984,2013-04-26T17:40:00Z,0.800000012,6,11.10000038
2888997,46.2159996,-124.1279984,2013-04-26T18:10:00Z,0.800000012,6,11
2888997,46.2159996,-124.1279984,2013-04-26T18:40:00Z,0.699999988,5,11.10000038
2888997,46.2159996,-124.1279984,2013-04-26T19:10:00Z,0.699999988,13,10.69999981
2888997,46.2159996,-124.1279984,2013-04-26T19:40:00Z,0.699999988,14,9.699999809
2888997,46.2159996,-124.1279984,2013-04-26T20:10:00Z,0.699999988,17,11
2888997,46.2159996,-124.1279984,2013-04-26T20:40:00Z,0.699999988,15,11.5
2888997,46.2159996,-124.1279984,2013-04-26T21:10:00Z,0.699999988,14,11.39999962
2888997,46.2159996,-124.1279984,2013-04-26T21:40:00Z,0.699999988,14,11.80000019
2888997,46.2159996,-124.1279984,2013-04-26T22:10:00Z,0.699999988,13,11.60000038
2888997,46.2159996,-124.1279984,2013-04-26T22:40:00Z,0.600000024,14,13
2888997,46.2159996,-124.1279984,2013-04-26T23:10:00Z,0.600000024,14,12.39999962
2888997,46.2159996,-124.1279984,2013-04-26T23:40:00Z,0.600000024,14,12.39999962
2888997,46.2159996,-124.1279984,2013-04-27T00:10:00Z,0.600000024,13,12.30000019
2888997,46.2159996,-124.1279984,2013-04-27T00:40:00Z,0.600000024,13,12
2888997,46.2159996,-124.1279984,2013-04-27T01:10:00Z,0.600000024,15,10.89999962
2888997,46.2159996,-124.1279984,2013-04-27T01:40:00Z,0.699999988,13,10.30000019
2888997,46.2159996,-124.1279984,2013-04-27T02:10:00Z,0.699999988,14,10.10000038
2888997,46.2159996,-124.1279984,2013-04-27T02:40:00Z,0.699999988,13,10.10000038
2888997,46.2159996,-124.1279984,2013-04-27T03:10:00Z,0.699999988,14,10
2888997,46.2159996,-124.1279984,2013-04-27T03:40:00Z,0.600000024,17,10.39999962
2888997,46.2159996,-124.1279984,2013-04-27T04:10:00Z,0.699999988,15,10.60000038
2888997,46.2159996,-124.1279984,2013-04-27T04:40:00Z,0.600000024,15,10.80000019
2888997,46.2159996,-124.1279984,2013-04-27T05:10:00Z,0.699999988,15,10.60000038
2888997,46.2159996,-124.1279984,2013-04-27T05:40:00Z,0.600000024,17,10.69999981
2888997,46.2159996,-124.1279984,2013-04-27T06:10:00Z,0.600000024,14,10.60000038
2888997,46.2159996,-124.1279984,2013-04-27T06:40:00Z,0.699999988,13,10.30000019
2888997,46.2159996,-124.1279984,2013-04-27T07:10:00Z,0.699999988,13,10.10000038
2888997,46.2159996,-124.1279984,2013-04-27T07:40:00Z,0.600000024,15,9.899999619
2888997,46.2159996,-124.1279984,2013-04-27T08:10:00Z,0.600000024,15,9.5
2888997,46.2159996,-124.1279984,2013-04-27T08:40:00Z,0.600000024,13,9.5
2888997,46.2159996,-124.1279984,2013-04-27T09:10:00Z,0.600000024,13,9.399999619
2888997,46.2159996,-124.1279984,2013-04-27T09:40:00Z,0.600000024,13,9.5
2888997,46.2159996,-124.1279984,2013-04-27T10:10:00Z,0.600000024,15,9.699999809
2888997,46.2159996,-124.1279984,2013-04-27T10:40:00Z,0.5,13,9.800000191
2888997,46.2159996,-124.1279984,2013-04-27T11:10:00Z,0.5,14,10.60000038
2888997,46.2159996,-124.1279984,2013-04-27T11:40:00Z,0.5,15,10.60000038
2888997,46.2159996,-124.1279984,2013-04-27T12:10:00Z,0.600000024,15,10.19999981
2888997,46.2159996,-124.1279984,2013-04-27T12:40:00Z,0.600000024,15,9.199999809
2888997,46.2159996,-124.1279984,2013-04-27T13:10:00Z,0.600000024,13,9
2888997,46.2159996,-124.1279984,2013-04-27T13:40:00Z,0.600000024,15,9.100000381
2888997,46.2159996,-124.1279984,2013-04-27T14:10:00Z,0.600000024,15,9.100000381
2888997,46.2159996,-124.1279984,2013-04-27T14:40:00Z,0.600000024,13,9.100000381
2888997,46.2159996,-124.1279984,2013-04-27T15:10:00Z,0.600000024,14,10.10000038
2888997,46.2159996,-124.1279984,2013-04-27T15:40:00Z,0.600000024,15,10.39999962
2888997,46.2159996,-124.1279984,2013-04-27T16:10:00Z,0.699999988,15,10.69999981
2888997,46.2159996,-124.1279984,2013-04-27T16:40:00Z,0.800000012,15,10.80000019
2888997,46.2159996,-124.1279984,2013-04-27T17:10:00Z,0.899999976,13,11
2888997,46.2159996,-124.1279984,2013-04-27T17:40:00Z,0.899999976,5,11
2888997,46.2159996,-124.1279984,2013-04-27T18:10:00Z,0.899999976,15,11
2888997,46.2159996,-124.1279984,2013-04-27T18:40:00Z,1,5,10.80000019
2888997,46.2159996,-124.1279984,2013-04-27T19:10:00Z,0.899999976,4,10.80000019
2888997,46.2159996,-124.1279984,2013-04-27T19:40:00Z,1,15,10.10000038
2888997,46.2159996,-124.1279984,2013-04-27T20:10:00Z,1.100000024,5,10.30000019
2888997,46.2159996,-124.1279984,2013-04-27T20:40:00Z,1.100000024,4,10.30000019
2888997,46.2159996,-124.1279984,2013-04-27T21:10:00Z,1,7,10.10000038
2888997,46.2159996,-124.1279984,2013-04-27T21:40:00Z,1,8,10.30000019
2888997,46.2159996,-124.1279984,2013-04-27T22:10:00Z,1.100000024,8,10.39999962
2888997,46.2159996,-124.1279984,2013-04-27T22:40:00Z,1.100000024,5,10.5
2888997,46.2159996,-124.1279984,2013-04-27T23:10:00Z,1.100000024,7,10.69999981
2888997,46.2159996,-124.1279984,2013-04-27T23:40:00Z,1.100000024,7,10.80000019
2888997,46.2159996,-124.1279984,2013-04-28T00:10:00Z,1.100000024,8,10.89999962
2888997,46.2159996,-124.1279984,2013-04-28T00:40:00Z,1.100000024,7,11
2888997,46.2159996,-124.1279984,2013-04-28T01:10:00Z,1.100000024,6,10.89999962
2888997,46.2159996,-124.1279984,2013-04-28T01:40:00Z,1.100000024,7,10.80000019
2888997,46.2159996,-124.1279984,2013-04-28T02:10:00Z,1.200000048,7,10.69999981
2888997,46.2159996,-124.1279984,2013-04-28T02:40:00Z,1.100000024,8,10.19999981
2888997,46.2159996,-124.1279984,2013-04-28T03:10:00Z,1.200000048,7,9.600000381
2888997,46.2159996,-124.1279984,2013-04-28T03:40:00Z,1.299999952,7,9.899999619
2888997,46.2159996,-124.1279984,2013-04-28T04:10:00Z,1.299999952,7,10.10000038
2888997,46.2159996,-124.1279984,2013-04-28T04:40:00Z,1.200000048,7,10.19999981
2888997,46.2159996,-124.1279984,2013-04-28T05:10:00Z,1.200000048,7,10.69999981
2888997,46.2159996,-124.1279984,2013-04-28T05:40:00Z,1.299999952,7,11
2888997,46.2159996,-124.1279984,2013-04-28T06:10:00Z,1.200000048,8,11
2888997,46.2159996,-124.1279984,2013-04-28T06:40:00Z,1.200000048,8,10.69999981
2888997,46.2159996,-124.1279984,2013-04-28T07:10:00Z,1.200000048,7,10.69999981
2888997,46.2159996,-124.1279984,2013-04-28T07:40:00Z,1.399999976,9,10.69999981
2888997,46.2159996,-124.1279984,2013-04-28T08:10:00Z,1.299999952,8,10.19999981
2888997,46.2159996,-124.1279984,2013-04-28T08:40:00Z,1.399999976,8,10.39999962
2888997,46.2159996,-124.1279984,2013-04-28T09:10:00Z,1.299999952,8,10.39999962
2888997,46.2159996,-124.1279984,2013-04-28T09:40:00Z,1.399999976,8,10.69999981
2888997,46.2159996,-124.1279984,2013-04-28T10:10:00Z,1.399999976,7,11
2888997,46.2159996,-124.1279984,2013-04-28T10:40:00Z,1.5,8,10.89999962
2888997,46.2159996,-124.1279984,2013-04-28T11:10:00Z,1.399999976,9,10.89999962
2888997,46.2159996,-124.1279984,2013-04-28T11:40:00Z,1.399999976,10,10.89999962
2888997,46.2159996,-124.1279984,2013-04-28T12:10:00Z,1.5,10,10.89999962
2888997,46.2159996,-124.1279984,2013-04-28T12:40:00Z,1.5,10,10.89999962
2888997,46.2159996,-124.1279984,2013-04-28T13:10:00Z,1.399999976,9,10.10000038
2888997,46.2159996,-124.1279984,2013-04-28T13:40:00Z,1.5,8,9.800000191
2888997,46.2159996,-124.1279984,2013-04-28T14:10:00Z,1.5,8,9.899999619
2888997,46.2159996,-124.1279984,2013-04-28T14:40:00Z,1.700000048,9,10
2888997,46.2159996,-124.1279984,2013-04-28T15:10:00Z,1.700000048,9,10
2888997,46.2159996,-124.1279984,2013-04-28T15:40:00Z,1.5,9,10.30000019
2888997,46.2159996,-124.1279984,2013-04-28T16:10:00Z,1.399999976,9,10.39999962
2888997,46.2159996,-124.1279984,2013-04-28T16:40:00Z,1.5,7,10.80000019
2888997,46.2159996,-124.1279984,2013-04-28T17:10:00Z,1.600000024,9,11.10000038
2888997,46.2159996,-124.1279984,2013-04-28T17:40:00Z,1.700000048,10,11.19999981
2888997,46.2159996,-124.1279984,2013-04-28T18:10:00Z,1.600000024,7,11.10000038
2888997,46.2159996,-124.1279984,2013-04-28T18:40:00Z,1.5,10,11.10000038
2888997,46.2159996,-124.1279984,2013-04-28T19:10:00Z,1.600000024,8,11
2888997,46.2159996,-124.1279984,2013-04-28T19:40:00Z,1.5,8,11
2888997,46.2159996,-124.1279984,2013-04-28T20:10:00Z,1.600000024,9,11.19999981
2888997,46.2159996,-124.1279984,2013-04-28T20:40:00Z,1.5,10,10.89999962
2888997,46.2159996,-124.1279984,2013-04-28T21:10:00Z,1.5,8,10.60000038
2888997,46.2159996,-124.1279984,2013-04-28T21:40:00Z,1.399999976,8,10.80000019
2888997,46.2159996,-124.1279984,2013-04-28T22:10:00Z,1.399999976,9,11.39999962
2888997,46.2159996,-124.1279984,2013-04-28T22:40:00Z,1.399999976,9,11.10000038
2888997,46.2159996,-124.1279984,2013-04-28T23:10:00Z,1.299999952,9,11.10000038
2888997,46.2159996,-124.1279984,2013-04-28T23:40:00Z,1.399999976,9,11.30000019
2888997,46.2159996,-124.1279984,2013-04-29T00:10:00Z,1.299999952,9,11.19999981
2888997,46.2159996,-124.1279984,2013-04-29T00:40:00Z,1.299999952,9,11.19999981
2888997,46.2159996,-124.1279984,2013-04-29T01:10:00Z,1.299999952,10,11.10000038
2888997,46.2159996,-124.1279984,2013-04-29T01:40:00Z,1.299999952,9,10.89999962
2888997,46.2159996,-124.1279984,2013-04-29T02:10:00Z,1.299999952,9,11.10000038
2888997,46.2159996,-124.1279984,2013-04-29T02:40:00Z,1.399999976,8,11.10000038
2888997,46.2159996,-124.1279984,2013-04-29T03:10:00Z,1.299999952,9,11.10000038
2888997,46.2159996,-124.1279984,2013-04-29T03:40:00Z,1.200000048,8,11.10000038
2888997,46.2159996,-124.1279984,2013-04-29T04:10:00Z,1.299999952,9,10.80000019
2888997,46.2159996,-124.1279984,2013-04-29T04:40:00Z,1.299999952,8,10.89999962
2888997,46.2159996,-124.1279984,2013-04-29T05:10:00Z,1.399999976,9,10.60000038
2888997,46.2159996,-124.1279984,2013-04-29T05:40:00Z,1.600000024,8,10.60000038
2888997,46.2159996,-124.1279984,2013-04-29T06:10:00Z,1.700000048,8,10.60000038
2888997,46.2159996,-124.1279984,2013-04-29T06:40:00Z,1.899999976,5,10.5
2888997,46.2159996,-124.1279984,2013-04-29T07:10:00Z,1.899999976,6,10.39999962
2888997,46.2159996,-124.1279984,2013-04-29T07:40:00Z,1.899999976,6,10.39999962
2888997,46.2159996,-124.1279984,2013-04-29T08:10:00Z,2.099999905,6,10.60000038
2888997,46.2159996,-124.1279984,2013-04-29T08:40:00Z,2,6,10.39999962
2888997,46.2159996,-124.1279984,2013-04-29T09:10:00Z,2.299999952,6,10.39999962
2888997,46.2159996,-124.1279984,2013-04-29T09:40:00Z,2.200000048,6,10.19999981
2888997,46.2159996,-124.1279984,2013-04-29T10:10:00Z,2.099999905,6,10.30000019
2888997,46.2159996,-124.1279984,2013-04-29T10:40:00Z,2.200000048,6,10.39999962
2888997,46.2159996,-124.1279984,2013-04-29T11:10:00Z,2.200000048,7,10.80000019
2888997,46.2159996,-124.1279984,2013-04-29T11:40:00Z,2,6,10.80000019
2888997,46.2159996,-124.1279984,2013-04-29T12:10:00Z,1.899999976,7,10.89999962
2888997,46.2159996,-124.1279984,2013-04-29T12:40:00Z,2.099999905,7,10.80000019
2888997,46.2159996,-124.1279984,2013-04-29T13:10:00Z,1.899999976,7,10.69999981
2888997,46.2159996,-124.1279984,2013-04-29T13:40:00Z,1.700000048,8,10.39999962
2888997,46.2159996,-124.1279984,2013-04-29T14:10:00Z,1.899999976,7,10.19999981
2888997,46.2159996,-124.1279984,2013-04-29T14:40:00Z,2.099999905,7,10.10000038
2888997,46.2159996,-124.1279984,2013-04-29T15:10:00Z,2.099999905,7,10.10000038
2888997,46.2159996,-124.1279984,2013-04-29T15:40:00Z,1.899999976,7,10.19999981
2888997,46.2159996,-124.1279984,2013-04-29T16:10:00Z,2.099999905,8,10.5
2888997,46.2159996,-124.1279984,2013-04-29T16:40:00Z,1.700000048,7,10.60000038
2888997,46.2159996,-124.1279984,2013-04-29T17:10:00Z,1.899999976,8,10.69999981
2888997,46.2159996,-124.1279984,2013-04-29T17:40:00Z,2.099999905,7,10.89999962
2888997,46.2159996,-124.1279984,2013-04-29T18:10:00Z,2.299999952,8,11
2888997,46.2159996,-124.1279984,2013-04-29T18:40:00Z,2.099999905,7,11.19999981
2888997,46.2159996,-124.1279984,2013-04-29T19:10:00Z,2.099999905,9,11.19999981
2888997,46.2159996,-124.1279984,2013-04-29T19:40:00Z,2.200000048,8,11.30000019
2888997,46.2159996,-124.1279984,2013-04-29T20:10:00Z,2.299999952,9,11.19999981
2888997,46.2159996,-124.1279984,2013-04-29T20:40:00Z,2,9,11.19999981
2888997,46.2159996,-124.1279984,2013-04-29T21:10:00Z,2.099999905,8,11.30000019
2888997,46.2159996,-124.1279984,2013-04-29T21:40:00Z,2.400000095,8,11.39999962
2888997,46.2159996,-124.1279984,2013-04-29T22:10:00Z,2.5,8,11.39999962
2888997,46.2159996,-124.1279984,2013-04-29T22:40:00Z,2.299999952,10,11.39999962
2888997,46.2159996,-124.1279984,2013-04-29T23:10:00Z,2.5,9,11.19999981
2888997,46.2159996,-124.1279984,2013-04-29T23:40:00Z,2.400000095,9,10.80000019
2888997,46.2159996,-124.1279984,2013-04-30T00:10:00Z,2.400000095,9,11
2888997,46.2159996,-124.1279984,2013-04-30T00:40:00Z,2.400000095,9,11.10000038
2888997,46.2159996,-124.1279984,2013-04-30T01:10:00Z,2.5,9,11.30000019
2888997,46.2159996,-124.1279984,2013-04-30T01:40:00Z,2.200000048,9,11.30000019
2888997,46.2159996,-124.1279984,2013-04-30T02:10:00Z,2.200000048,9,11.39999962
2888997,46.2159996,-124.1279984,2013-04-30T02:40:00Z,2.099999905,11,11.39999962
2888997,46.2159996,-124.1279984,2013-04-30T03:10:00Z,2.299999952,10,11.5
2888997,46.2159996,-124.1279984,2013-04-30T03:40:00Z,2.400000095,10,11.5
2888997,46.2159996,-124.1279984,2013-04-30T04:10:00Z,2.299999952,11,10.80000019
2888997,46.2159996,-124.1279984,2013-04-30T04:40:00Z,2.299999952,11,10.60000038
2888997,46.2159996,-124.1279984,2013-04-30T05:10:00Z,2.5,10,10.60000038
2888997,46.2159996,-124.1279984,2013-04-30T05:40:00Z,2.599999905,10,10.60000038
2888997,46.2159996,-124.1279984,2013-04-30T06:10:00Z,2.400000095,10,10.60000038
2888997,46.2159996,-124.1279984,2013-04-30T06:40:00Z,2.299999952,10,10.80000019
2888997,46.2159996,-124.1279984,2013-04-30T07:10:00Z,2.200000048,9,10.80000019
2888997,46.2159996,-124.1279984,2013-04-30T07:40:00Z,2.200000048,11,10.80000019
2888997,46.2159996,-124.1279984,2013-04-30T08:10:00Z,2.200000048,11,10.69999981
2888997,46.2159996,-124.1279984,2013-04-30T08:40:00Z,2.200000048,11,10.60000038
2888997,46.2159996,-124.1279984,2013-04-30T09:10:00Z,2.200000048,10,10.39999962
2888997,46.2159996,-124.1279984,2013-04-30T09:40:00Z,2.200000048,11,10.5
2888997,46.2159996,-124.1279984,2013-04-30T10:10:00Z,2.200000048,11,10.69999981
2888997,46.2159996,-124.1279984,2013-04-30T10:40:00Z,2.200000048,10,10.80000019
2888997,46.2159996,-124.1279984,2013-04-30T11:10:00Z,2.200000048,11,11
2888997,46.2159996,-124.1279984,2013-04-30T11:40:00Z,2.200000048,11,10.89999962
2888997,46.2159996,-124.1279984,2013-04-30T12:10:00Z,2.299999952,11,10.80000019
2888997,46.2159996,-124.1279984,2013-04-30T12:40:00Z,2.299999952,11,10.89999962
2888997,46.2159996,-124.1279984,2013-04-30T13:10:00Z,2.099999905,10,11
2888997,46.2159996,-124.1279984,2013-04-30T13:40:00Z,2.099999905,11,11
2888997,46.2159996,-124.1279984,2013-04-30T14:10:00Z,2.200000048,11,10.39999962
2888997,46.2159996,-124.1279984,2013-04-30T14:40:00Z,2.299999952,11,10.39999962
2888997,46.2159996,-124.1279984,2013-04-30T15:10:00Z,2.5,11,10
2888997,46.2159996,-124.1279984,2013-04-30T15:40:00Z,2.700000048,8,10.10000038
2888997,46.2159996,-124.1279984,2013-04-30T16:10:00Z,2.700000048,11,10
2888997,46.2159996,-124.1279984,2013-04-30T16:40:00Z,2.5,11,10.19999981
2888997,46.2159996,-124.1279984,2013-04-30T17:10:00Z,2.5,11,10.39999962
2888997,46.2159996,-124.1279984,2013-04-30T17:40:00Z,2.400000095,9,10.5
2888997,46.2159996,-124.1279984,2013-04-30T18:10:00Z,2.599999905,10,10.69999981
2888997,46.2159996,-124.1279984,2013-04-30T18:40:00Z,2.599999905,10,10.89999962
2888997,46.2159996,-124.1279984,2013-04-30T19:10:00Z,2.400000095,9,11
2888997,46.2159996,-124.1279984,2013-04-30T19:40:00Z,2.400000095,10,11.10000038
2888997,46.2159996,-124.1279984,2013-04-30T20:10:00Z,2.5,11,11.10000038
2888997,46.2159996,-124.1279984,2013-04-30T20:40:00Z,2.400000095,10,11.19999981
2888997,46.2159996,-124.1279984,2013-04-30T21:10:00Z,2.299999952,10,11.19999981
2888997,46.2159996,-124.1279984,2013-04-30T21:40:00Z,2.299999952,10,11.19999981
2888997,46.2159996,-124.1279984,2013-04-30T22:10:00Z,2.299999952,10,11.39999962
2888997,46.2159996,-124.1279984,2013-04-30T22:40:00Z,2.099999905,11,11.5
2888997,46.2159996,-124.1279984,2013-04-30T23:10:00Z,2.099999905,10,11.60000038
2888997,46.2159996,-124.1279984,2013-05-01T00:10:00Z,2.200000048,11,11.19999981
