station_id,latitude (degrees north),longitude (degrees east),date_time,air_temperature (C°),sea_level_pressure (hPa),wind_speed (m/s),gust_speed (m/s),significant_wave_height (m),dominant_wave_period (s),sea_surface_temperature (C°)
2868187,47.34899902,-124.7080002,2013-04-27T20:50:00Z,10.10000038,1023.700012,6,7,1.399999976,6,10.19999981
2868187,47.34899902,-124.7080002,2013-04-27T21:50:00Z,10.10000038,1023.900024,7,8,1.399999976,7,10.30000019
2868187,47.34899902,-124.7080002,2013-04-27T22:50:00Z,9.800000191,1024,6,7,1.399999976,6,10.19999981
2868187,47.34899902,-124.7080002,2013-04-27T23:50:00Z,9.800000191,1023.799988,6,7,1.5,7,10.19999981
2868187,47.34899902,-124.7080002,2013-04-28T00:50:00Z,9.800000191,1023.599976,6,7,1.5,7,10.10000038
2868187,47.34899902,-124.7080002,2013-04-28T01:50:00Z,9.899999619,1023.599976,6,7,1.600000024,7,10.30000019
2868187,47.34899902,-124.7080002,2013-04-28T02:50:00Z,9.699999809,1023.599976,5,6,1.600000024,7,10.19999981
2868187,47.34899902,-124.7080002,2013-04-28T03:50:00Z,9.800000191,1023.799988,5,7,1.5,8,10.10000038
2868187,47.34899902,-124.7080002,2013-04-28T04:50:00Z,9.899999619,1024.099976,4,5,1.600000024,9,10
2868187,47.34899902,-124.7080002,2013-04-28T05:50:00Z,9.800000191,1023.900024,3,4,1.799999952,8,9.899999619
2868187,47.34899902,-124.7080002,2013-04-28T06:50:00Z,9.600000381,1023.700012,5,6,1.899999976,10,9.899999619
2868187,47.34899902,-124.7080002,2013-04-28T07:50:00Z,9.399999619,1023.599976,3,4,2.299999952,10,9.800000191
2868187,47.34899902,-124.7080002,2013-04-28T08:50:00Z,9.600000381,1023.400024,3,3,1.899999976,10,9.800000191
2868187,47.34899902,-124.7080002,2013-04-28T09:50:00Z,9.600000381,1023.099976,3,4,1.899999976,10,9.800000191
2868187,47.34899902,-124.7080002,2013-04-28T10:50:00Z,9.5,1023.099976,4,6,1.899999976,10,9.800000191
2868187,47.34899902,-124.7080002,2013-04-28T11:50:00Z,9.600000381,1023.200012,5,6,2.099999905,10,9.800000191
2868187,47.34899902,-124.7080002,2013-04-28T12:50:00Z,9,1022.900024,8,10,1.899999976,9,9.699999809
2868187,47.34899902,-124.7080002,2013-04-28T13:50:00Z,8.800000191,1022.799988,9,11,2,10,9.899999619
2868187,47.34899902,-124.7080002,2013-04-28T14:50:00Z,9.100000381,1023.400024,6,8,1.899999976,9,10
2868187,47.34899902,-124.7080002,2013-04-28T15:50:00Z,9.399999619,1023.799988,7,8,1.899999976,9,10.10000038
2868187,47.34899902,-124.7080002,2013-04-28T16:50:00Z,9.300000191,1024.099976,7,8,1.799999952,9,10.10000038
2868187,47.34899902,-124.7080002,2013-04-28T17:50:00Z,9.100000381,1024.099976,5,6,1.799999952,10,10
2868187,47.34899902,-124.7080002,2013-04-28T18:50:00Z,9.300000191,1024.099976,2,3,1.600000024,10,10.39999962
2868187,47.34899902,-124.7080002,2013-04-28T19:50:00Z,9.399999619,1024.099976,2,2,1.600000024,9,10.69999981
2868187,47.34899902,-124.7080002,2013-04-28T20:50:00Z,9.600000381,1023.799988,4,5,1.600000024,9,10.80000019
2868187,47.34899902,-124.7080002,2013-04-28T21:50:00Z,9.800000191,1023,5,6,1.399999976,9,10.89999962
2868187,47.34899902,-124.7080002,2013-04-28T22:50:00Z,9.899999619,1022.400024,6,8,1.5,9,11
2868187,47.34899902,-124.7080002,2013-04-28T23:50:00Z,9.100000381,1021.599976,6,7,1.600000024,9,10.80000019
2868187,47.34899902,-124.7080002,2013-04-29T00:50:00Z,9.5,1020.5,7,8,1.600000024,9,10.80000019
2868187,47.34899902,-124.7080002,2013-04-29T01:50:00Z,9.5,1019.200012,8,9,1.600000024,8,10.69999981
2868187,47.34899902,-124.7080002,2013-04-29T02:50:00Z,9.399999619,1017.599976,9,11,1.700000048,8,10.5
2868187,47.34899902,-124.7080002,2013-04-29T03:50:00Z,9.300000191,1017,8,10,1.600000024,8,10.30000019
2868187,47.34899902,-124.7080002,2013-04-29T04:50:00Z,9.5,1016.099976,7,9,1.700000048,8,10.19999981
2868187,47.34899902,-124.7080002,2013-04-29T05:50:00Z,10.10000038,1015.400024,10,12,1.700000048,8,10.10000038
2868187,47.34899902,-124.7080002,2013-04-29T06:50:00Z,9.5,1016,12,15,1.899999976,9,9.899999619
2868187,47.34899902,-124.7080002,2013-04-29T07:50:00Z,9.300000191,1016.799988,11,12,1.899999976,6,9.800000191
2868187,47.34899902,-124.7080002,2013-04-29T08:50:00Z,9.199999809,1017.299988,11,13,2.099999905,9,9.800000191
2868187,47.34899902,-124.7080002,2013-04-29T09:50:00Z,9,1017.700012,9,11,2,6,9.800000191
2868187,47.34899902,-124.7080002,2013-04-29T10:50:00Z,8.5,1018,9,14,1.899999976,7,9.699999809
2868187,47.34899902,-124.7080002,2013-04-29T11:50:00Z,8.399999619,1018.400024,9,11,1.899999976,8,9.600000381
2868187,47.34899902,-124.7080002,2013-04-29T12:50:00Z,8.399999619,1018.700012,11,13,2.099999905,7,9.600000381
2868187,47.34899902,-124.7080002,2013-04-29T13:50:00Z,7.900000095,1019.400024,11,13,2.099999905,7,9.5
2868187,47.34899902,-124.7080002,2013-04-29T14:50:00Z,8.100000381,1020.299988,9,11,2.299999952,9,9.399999619
2868187,47.34899902,-124.7080002,2013-04-29T15:50:00Z,7.599999905,1021.200012,8,10,2.400000095,8,9.300000191
2868187,47.34899902,-124.7080002,2013-04-29T16:50:00Z,6.599999905,1021.599976,12,16,2.299999952,9,9.300000191
2868187,47.34899902,-124.7080002,2013-04-29T17:50:00Z,8,1022.099976,8,10,2.400000095,8,9.199999809
2868187,47.34899902,-124.7080002,2013-04-29T18:50:00Z,7.199999809,1022.599976,8,10,2.5,8,9.199999809
2868187,47.34899902,-124.7080002,2013-04-29T19:50:00Z,7.699999809,1023,6,8,3,8,9.199999809
2868187,47.34899902,-124.7080002,2013-04-29T20:50:00Z,7.800000191,1023.200012,8,10,3.099999905,10,9.199999809
2868187,47.34899902,-124.7080002,2013-04-29T21:50:00Z,7.800000191,1023.299988,8,10,2.799999952,10,9.300000191
2868187,47.34899902,-124.7080002,2013-04-29T22:50:00Z,8.100000381,1023.200012,8,10,2.599999905,9,9.300000191
2868187,47.34899902,-124.7080002,2013-04-29T23:50:00Z,8.100000381,1023.299988,9,11,2.700000048,8,9.300000191
2868187,47.34899902,-124.7080002,2013-04-30T00:50:00Z,7.800000191,1023.200012,11,14,2.799999952,10,9.199999809
2868187,47.34899902,-124.7080002,2013-04-30T01:50:00Z,8.199999809,1023,10,11,2.799999952,10,9.300000191
2868187,47.34899902,-124.7080002,2013-04-30T02:50:00Z,7.900000095,1022.799988,8,10,2.700000048,10,9.300000191
2868187,47.34899902,-124.7080002,2013-04-30T03:50:00Z,8.100000381,1022.799988,10,12,2.599999905,9,9.100000381
2868187,47.34899902,-124.7080002,2013-04-30T04:50:00Z,8.100000381,1023.200012,10,13,2.599999905,11,9.100000381
2868187,47.34899902,-124.7080002,2013-04-30T05:50:00Z,7.5,1023.299988,7,10,2.599999905,11,9
2868187,47.34899902,-124.7080002,2013-04-30T06:50:00Z,7.800000191,1023.299988,10,12,2.400000095,8,9
2868187,47.34899902,-124.7080002,2013-04-30T07:50:00Z,7.599999905,1023.400024,10,13,2.700000048,11,9
2868187,47.34899902,-124.7080002,2013-04-30T08:50:00Z,7,1023.700012,9,11,2.700000048,11,8.899999619
2868187,47.34899902,-124.7080002,2013-04-30T09:50:00Z,7.900000095,1023.400024,10,13,2.799999952,11,8.899999619
2868187,47.34899902,-124.7080002,2013-04-30T10:50:00Z,7.800000191,1023.400024,11,13,2.900000095,8,8.899999619
2868187,47.34899902,-124.7080002,2013-04-30T12:50:00Z,7.699999809,1023.799988,10,12,2.900000095,8,8.800000191
2868187,47.34899902,-124.7080002,2013-04-30T13:50:00Z,7.599999905,1024.199951,10,13,2.900000095,10,8.899999619
2868187,47.34899902,-124.7080002,2013-04-30T14:50:00Z,7.900000095,1025,9,11,2.799999952,9,8.899999619
2868187,47.34899902,-124.7080002,2013-04-30T15:50:00Z,7.900000095,1025.5,10,12,2.900000095,11,8.899999619
2868187,47.34899902,-124.7080002,2013-04-30T16:50:00Z,7.800000191,1026,8,10,2.900000095,10,8.899999619
2868187,47.34899902,-124.7080002,2013-04-30T17:50:00Z,7.800000191,1026.800049,8,9,3,10,8.899999619
2868187,47.34899902,-124.7080002,2013-04-30T18:50:00Z,8,1027.699951,8,10,2.599999905,9,9.100000381
2868187,47.34899902,-124.7080002,2013-04-30T19:50:00Z,8,1028.099976,8,10,2.599999905,11,9.399999619
2868187,47.34899902,-124.7080002,2013-04-30T20:50:00Z,7.900000095,1028.300049,8,9,2.599999905,11,9.5
2868187,47.34899902,-124.7080002,2013-04-30T21:50:00Z,8,1028.900024,8,10,2.599999905,8,9.699999809
2868187,47.34899902,-124.7080002,2013-04-30T22:50:00Z,8,1029.199951,8,10,2.5,10,9.800000191
2868187,47.34899902,-124.7080002,2013-04-30T23:50:00Z,7.900000095,1029.400024,9,11,2.400000095,10,9.899999619
2868187,47.34899902,-124.7080002,2013-05-01T00:50:00Z,8,1029.800049,8,10,2.099999905,11,9.899999619
2868187,47.34899902,-124.7080002,2013-05-01T01:50:00Z,7.900000095,1029.900024,8,9,2.099999905,10,10
2868187,47.34899902,-124.7080002,2013-05-01T02:50:00Z,8,1030.199951,7,9,2,10,9.899999619
2868187,47.34899902,-124.7080002,2013-05-01T03:50:00Z,7.900000095,1030.400024,7,8,1.799999952,9,9.800000191
2868187,47.34899902,-124.7080002,2013-05-01T04:50:00Z,8,1031.099976,6,7,1.899999976,10,9.399999619
2868187,47.34899902,-124.7080002,2013-05-01T05:50:00Z,8,1031.400024,6,7,1.799999952,10,9.300000191
2868187,47.34899902,-124.7080002,2013-05-01T06:50:00Z,8,1031.699951,6,7,1.899999976,9,9
2868187,47.34899902,-124.7080002,2013-05-01T07:50:00Z,8.100000381,1032.199951,5,7,1.899999976,9,8.899999619
2868187,47.34899902,-124.7080002,2013-05-01T08:50:00Z,8.100000381,1032.400024,5,6,2,9,9
2868187,47.34899902,-124.7080002,2013-05-01T09:50:00Z,8.100000381,1032.400024,4,5,1.899999976,9,9
2868187,47.34899902,-124.7080002,2013-05-01T10:50:00Z,8.100000381,1032.5,4,5,1.899999976,9,9
2868187,47.34899902,-124.7080002,2013-05-01T11:50:00Z,7.699999809,1033.099976,2,3,1.700000048,9,9
2868187,47.34899902,-124.7080002,2013-05-01T12:50:00Z,7.5,1033.099976,2,3,1.600000024,9,9
2868187,47.34899902,-124.7080002,2013-05-01T13:50:00Z,7.199999809,1033.599976,3,3,1.600000024,9,9.100000381
2868187,47.34899902,-124.7080002,2013-05-01T14:50:00Z,6.900000095,1034.300049,3,4,1.399999976,9,9.199999809
2868187,47.34899902,-124.7080002,2013-05-01T15:50:00Z,6.699999809,1034.599976,3,3,1.200000048,9,9.100000381
2868187,47.34899902,-124.7080002,2013-05-01T16:50:00Z,6.900000095,1035.099976,1,2,1.200000048,8,9.300000191
2868187,47.34899902,-124.7080002,2013-05-01T17:50:00Z,7.400000095,1035.599976,2,2,1.200000048,9,9.800000191
2868187,47.34899902,-124.7080002,2013-05-01T18:50:00Z,7.800000191,1035.599976,2,3,1.200000048,10,10.30000019
2868187,47.34899902,-124.7080002,2013-05-01T19:50:00Z,8.399999619,1035.699951,4,5,1.200000048,10,10
2868187,47.34899902,-124.7080002,2013-05-01T20:50:00Z,8.699999809,1035.699951,6,7,1.200000048,7,9.800000191
2868187,47.34899902,-124.7080002,2013-05-01T21:50:00Z,8.699999809,1035.699951,7,8,1.200000048,8,9.600000381
2868187,47.34899902,-124.7080002,2013-05-01T22:50:00Z,8.899999619,1035.400024,7,9,1.100000024,9,9.399999619
2868187,47.34899902,-124.7080002,2013-05-01T23:50:00Z,9,1034.699951,7,9,1.100000024,9,9.600000381
2868187,47.34899902,-124.7080002,2013-05-02T00:50:00Z,9.100000381,1034.400024,7,8,1.100000024,9,9.600000381
2868187,47.34899902,-124.7080002,2013-05-02T01:50:00Z,9.100000381,1034.099976,7,8,1.100000024,8,9.100000381
2868187,47.34899902,-124.7080002,2013-05-02T02:50:00Z,9,1034,7,8,1,8,8.899999619
2868187,47.34899902,-124.7080002,2013-05-02T03:50:00Z,9,1034.099976,7,9,1,8,8.899999619
2868187,47.34899902,-124.7080002,2013-05-02T04:50:00Z,9,1034.099976,7,8,1,9,8.800000191
2868187,47.34899902,-124.7080002,2013-05-02T05:50:00Z,8.899999619,1033.900024,7,8,1.100000024,8,8.699999809
2868187,47.34899902,-124.7080002,2013-05-02T06:50:00Z,8.899999619,1033.699951,8,10,1.200000048,9,8.600000381
2868187,47.34899902,-124.7080002,2013-05-02T07:50:00Z,8.800000191,1033.699951,7,9,1.100000024,9,8.600000381
2868187,47.34899902,-124.7080002,2013-05-02T08:50:00Z,8.699999809,1033.599976,6,7,1.100000024,8,8.699999809
2868187,47.34899902,-124.7080002,2013-05-02T09:50:00Z,8.600000381,1033.099976,6,7,0.899999976,8,8.800000191
2868187,47.34899902,-124.7080002,2013-05-02T10:50:00Z,8.600000381,1033.099976,5,6,0.899999976,8,8.800000191
2868187,47.34899902,-124.7080002,2013-05-02T11:50:00Z,8.600000381,1032.5,6,7,0.800000012,15,8.800000191
2868187,47.34899902,-124.7080002,2013-05-02T12:50:00Z,8.399999619,1032.099976,5,5,0.800000012,16,8.800000191
2868187,47.34899902,-124.7080002,2013-05-02T13:50:00Z,8.600000381,1032.300049,4,5,0.800000012,8,8.699999809
2868187,47.34899902,-124.7080002,2013-05-02T14:50:00Z,8.600000381,1032.300049,4,5,0.800000012,17,8.699999809
2868187,47.34899902,-124.7080002,2013-05-02T15:50:00Z,8.699999809,1032.099976,4,4,0.899999976,16,8.699999809
2868187,47.34899902,-124.7080002,2013-05-02T16:50:00Z,8.800000191,1032,3,4,0.899999976,8,8.699999809
2868187,47.34899902,-124.7080002,2013-05-02T17:50:00Z,9.100000381,1031.800049,5,6,0.800000012,11,8.899999619
2868187,47.34899902,-124.7080002,2013-05-02T18:50:00Z,9.199999809,1031.599976,6,7,0.800000012,14,8.899999619
2868187,47.34899902,-124.7080002,2013-05-02T19:50:00Z,9.300000191,1031.199951,7,8,0.800000012,11,8.899999619
2868187,47.34899902,-124.7080002,2013-05-02T20:50:00Z,9.399999619,1031.199951,8,10,0.800000012,11,8.899999619
2868187,47.34899902,-124.7080002,2013-05-02T21:50:00Z,9.600000381,1030.699951,8,10,0.899999976,14,8.899999619
2868187,47.34899902,-124.7080002,2013-05-02T22:50:00Z,9.5,1030.199951,9,10,1.100000024,4,9
2868187,47.34899902,-124.7080002,2013-05-02T23:50:00Z,9.5,1029.699951,10,12,1.200000048,4,9
2868187,47.34899902,-124.7080002,2013-05-03T00:50:00Z,9.800000191,1029.099976,9,11,1.200000048,5,8.899999619
2868187,47.34899902,-124.7080002,2013-05-03T01:50:00Z,9.699999809,1029.099976,10,11,1.200000048,4,8.899999619
2868187,47.34899902,-124.7080002,2013-05-03T02:50:00Z,9.5,1028.900024,9,10,1.200000048,5,8.899999619
2868187,47.34899902,-124.7080002,2013-05-03T03:50:00Z,9.699999809,1028.800049,10,12,1.200000048,11,8.899999619
2868187,47.34899902,-124.7080002,2013-05-03T05:50:00Z,9.5,1029.199951,9,10,1.299999952,6,8.800000191
2868187,47.34899902,-124.7080002,2013-05-03T06:50:00Z,9.5,1028.900024,10,11,1.299999952,5,8.800000191
2868187,47.34899902,-124.7080002,2013-05-03T07:50:00Z,9.399999619,1028.900024,8,10,1.399999976,5,8.800000191
2868187,47.34899902,-124.7080002,2013-05-03T08:50:00Z,9.300000191,1028.800049,7,9,1.5,6,8.800000191
2868187,47.34899902,-124.7080002,2013-05-03T09:50:00Z,9.199999809,1028.099976,8,9,1.399999976,10,8.800000191
2868187,47.34899902,-124.7080002,2013-05-03T10:50:00Z,9,1028.400024,5,7,1.399999976,6,8.699999809
2868187,47.34899902,-124.7080002,2013-05-03T11:50:00Z,9,1028.5,7,8,1.5,11,8.699999809
2868187,47.34899902,-124.7080002,2013-05-03T12:50:00Z,9.100000381,1028.5,6,8,1.399999976,9,8.699999809
2868187,47.34899902,-124.7080002,2013-05-03T13:50:00Z,9,1028.599976,5,6,1.399999976,11,8.699999809
2868187,47.34899902,-124.7080002,2013-05-03T14:50:00Z,9.100000381,1028.400024,2,2,1.399999976,10,8.800000191
2868187,47.34899902,-124.7080002,2013-05-03T15:50:00Z,8.5,1028.599976,4,5,1.399999976,10,8.899999619
2868187,47.34899902,-124.7080002,2013-05-03T16:50:00Z,8.699999809,1028.5,2,3,1.399999976,11,8.899999619
2868187,47.34899902,-124.7080002,2013-05-03T17:50:00Z,9,1028.099976,3,3,1.299999952,10,9.300000191
2868187,47.34899902,-124.7080002,2013-05-03T18:50:00Z,8.800000191,1028.5,4,5,1.399999976,10,9.5
2868187,47.34899902,-124.7080002,2013-05-03T19:50:00Z,9.199999809,1028,4,5,1.299999952,9,9.600000381
2868187,47.34899902,-124.7080002,2013-05-03T20:50:00Z,9.300000191,1027.5,6,7,1.299999952,9,9.600000381
2868187,47.34899902,-124.7080002,2013-05-03T21:50:00Z,8.699999809,1027.400024,7,9,1.399999976,9,9.5
2868187,47.34899902,-124.7080002,2013-05-03T22:50:00Z,8.899999619,1026.900024,6,7,1.399999976,7,9.5
2868187,47.34899902,-124.7080002,2013-05-03T23:50:00Z,10,1025.5,6,7,1.399999976,9,9.399999619
2868187,47.34899902,-124.7080002,2013-05-04T00:50:00Z,10.39999962,1025.099976,6,7,1.5,8,9.5
2868187,47.34899902,-124.7080002,2013-05-04T01:50:00Z,10.39999962,1024,9,10,1.399999976,7,9.300000191
2868187,47.34899902,-124.7080002,2013-05-04T02:50:00Z,10.39999962,1023.5,9,10,1.5,9,9.300000191
2868187,47.34899902,-124.7080002,2013-05-04T03:50:00Z,10.19999981,1023.099976,8,9,1.600000024,7,9.199999809
2868187,47.34899902,-124.7080002,2013-05-04T04:50:00Z,10.30000019,1023.099976,10,11,1.600000024,8,9.199999809
2868187,47.34899902,-124.7080002,2013-05-04T05:50:00Z,10,1023.299988,8,10,1.700000048,7,9.100000381
2868187,47.34899902,-124.7080002,2013-05-04T06:50:00Z,9.899999619,1022.599976,9,10,1.600000024,7,9
2868187,47.34899902,-124.7080002,2013-05-04T07:50:00Z,9.899999619,1022.799988,6,7,1.5,7,8.899999619
2868187,47.34899902,-124.7080002,2013-05-04T08:50:00Z,9.5,1023,4,4,1.399999976,8,8.699999809
2868187,47.34899902,-124.7080002,2013-05-04T09:50:00Z,9.199999809,1022.099976,4,4,1.299999952,8,8.5
2868187,47.34899902,-124.7080002,2013-05-04T10:50:00Z,9,1021.900024,3,4,1.200000048,7,8.800000191
2868187,47.34899902,-124.7080002,2013-05-04T11:50:00Z,8.899999619,1021.799988,3,4,1.299999952,7,8.699999809
2868187,47.34899902,-124.7080002,2013-05-04T12:50:00Z,8.699999809,1021.5,1,2,1.299999952,7,8.600000381
2868187,47.34899902,-124.7080002,2013-05-04T13:50:00Z,9.100000381,1021.700012,2,3,1.200000048,8,8.600000381
2868187,47.34899902,-124.7080002,2013-05-04T14:50:00Z,9.5,1021.700012,2,3,1.299999952,8,8.699999809
2868187,47.34899902,-124.7080002,2013-05-04T15:50:00Z,9.399999619,1021.799988,2,2,1.399999976,7,8.800000191
2868187,47.34899902,-124.7080002,2013-05-04T16:50:00Z,9.600000381,1021.599976,3,3,1.5,8,9.300000191
2868187,47.34899902,-124.7080002,2013-05-04T17:50:00Z,10.30000019,1021.299988,2,4,1.5,8,9.699999809
2868187,47.34899902,-124.7080002,2013-05-04T18:50:00Z,11.19999981,1021.099976,3,3,1.5,8,10.39999962
2868187,47.34899902,-124.7080002,2013-05-04T19:50:00Z,12.19999981,1020.400024,4,5,1.5,8,11
2868187,47.34899902,-124.7080002,2013-05-04T20:50:00Z,12,1019.799988,6,6,1.399999976,8,10.60000038
2868187,47.34899902,-124.7080002,2013-05-04T21:50:00Z,12.19999981,1019.099976,6,7,1.200000048,8,10.10000038
2868187,47.34899902,-124.7080002,2013-05-04T22:50:00Z,12.89999962,1018.299988,6,6,1.200000048,8,10.30000019
2868187,47.34899902,-124.7080002,2013-05-04T23:50:00Z,13.10000038,1017.400024,5,6,1.100000024,8,10.19999981
2868187,47.34899902,-124.7080002,2013-05-05T00:50:00Z,12.39999962,1016.5,6,7,1,8,9.800000191
2868187,47.34899902,-124.7080002,2013-05-05T01:50:00Z,12.39999962,1015.799988,5,6,1.100000024,8,10
2868187,47.34899902,-124.7080002,2013-05-05T02:50:00Z,12.60000038,1015.200012,6,7,1,8,9.800000191
2868187,47.34899902,-124.7080002,2013-05-05T03:50:00Z,12.39999962,1014.700012,8,10,1.200000048,8,9.699999809
2868187,47.34899902,-124.7080002,2013-05-05T04:50:00Z,11.80000019,1014.900024,7,8,1.399999976,7,9.800000191
2868187,47.34899902,-124.7080002,2013-05-05T05:50:00Z,11,1014.700012,5,6,1.299999952,8,9.699999809
2868187,47.34899902,-124.7080002,2013-05-05T06:50:00Z,10.80000019,1014.5,5,5,1.299999952,8,9.5
2868187,47.34899902,-124.7080002,2013-05-05T07:50:00Z,11.30000019,1014.5,4,4,1.200000048,8,9.399999619
2868187,47.34899902,-124.7080002,2013-05-05T08:50:00Z,12.19999981,1014.299988,4,5,1,8,9.399999619
2868187,47.34899902,-124.7080002,2013-05-05T09:50:00Z,11,1014,2,3,1.100000024,7,9.300000191
2868187,47.34899902,-124.7080002,2013-05-05T10:50:00Z,11.60000038,1013.900024,2,3,1,7,9.300000191
2868187,47.34899902,-124.7080002,2013-05-05T11:50:00Z,12.39999962,1013.400024,2,3,0.899999976,7,9.100000381
2868187,47.34899902,-124.7080002,2013-05-05T12:50:00Z,11.30000019,1012.900024,2,3,0.800000012,6,9.100000381
2868187,47.34899902,-124.7080002,2013-05-05T13:50:00Z,11.89999962,1012.799988,1,1,0.800000012,8,9
2868187,47.34899902,-124.7080002,2013-05-05T14:50:00Z,12,1012.799988,1,2,0.699999988,14,9.100000381
2868187,47.34899902,-124.7080002,2013-05-05T15:50:00Z,10.30000019,1012.599976,1,2,0.800000012,13,9.199999809
2868187,47.34899902,-124.7080002,2013-05-05T16:50:00Z,11.80000019,1012.5,1,1,0.800000012,14,9.600000381
2868187,47.34899902,-124.7080002,2013-05-05T17:50:00Z,12.5,1012.400024,1,1,0.699999988,13,10.39999962
2868187,47.34899902,-124.7080002,2013-05-05T18:50:00Z,14,1012.099976,1,1,0.800000012,8,11.80000019
2868187,47.34899902,-124.7080002,2013-05-05T19:50:00Z,14.10000038,1011.5,2,3,1,14,12
2868187,47.34899902,-124.7080002,2013-05-05T20:50:00Z,14.30000019,1010.900024,3,3,0.899999976,7,12
2868187,47.34899902,-124.7080002,2013-05-05T21:50:00Z,14.69999981,1010.200012,4,5,0.800000012,7,12
2868187,47.34899902,-124.7080002,2013-05-05T22:50:00Z,14.39999962,1009.599976,4,5,0.800000012,13,11.89999962
2868187,47.34899902,-124.7080002,2013-05-05T23:50:00Z,14.30000019,1008.799988,5,6,0.800000012,7,11.69999981
2868187,47.34899902,-124.7080002,2013-05-06T00:50:00Z,13.30000019,1008.099976,4,5,0.800000012,7,11
2868187,47.34899902,-124.7080002,2013-05-06T01:50:00Z,13.39999962,1008.200012,2,3,0.800000012,13,11.10000038
2868187,47.34899902,-124.7080002,2013-05-06T02:50:00Z,12.39999962,1007.799988,4,5,0.800000012,7,11.30000019
2868187,47.34899902,-124.7080002,2013-05-06T03:50:00Z,12.69999981,1007.700012,4,4,0.699999988,13,11.10000038
2868187,47.34899902,-124.7080002,2013-05-06T04:50:00Z,12.60000038,1007.900024,4,5,0.699999988,13,10.89999962
2868187,47.34899902,-124.7080002,2013-05-06T05:50:00Z,11.80000019,1008.299988,3,3,0.800000012,6,10.60000038
2868187,47.34899902,-124.7080002,2013-05-06T06:50:00Z,11.60000038,1008.400024,2,3,0.800000012,6,10.69999981
2868187,47.34899902,-124.7080002,2013-05-06T07:50:00Z,14.10000038,1008.700012,3,3,0.899999976,6,10.89999962
2868187,47.34899902,-124.7080002,2013-05-06T08:50:00Z,12.60000038,1009.299988,2,3,0.899999976,12,10.69999981
2868187,47.34899902,-124.7080002,2013-05-06T09:50:00Z,12,1009.5,3,4,0.899999976,7,10.69999981
2868187,47.34899902,-124.7080002,2013-05-06T10:50:00Z,8.899999619,1009.700012,6,8,1,7,10.69999981
2868187,47.34899902,-124.7080002,2013-05-06T11:50:00Z,8.600000381,1010.200012,6,7,1,7,10.69999981
2868187,47.34899902,-124.7080002,2013-05-06T12:50:00Z,8.600000381,1010.099976,6,7,1,7,10.39999962
2868187,47.34899902,-124.7080002,2013-05-06T13:50:00Z,8.800000191,1010.5,6,8,0.899999976,12,10.19999981
2868187,47.34899902,-124.7080002,2013-05-06T14:50:00Z,8.600000381,1010.900024,8,9,1,11,10.10000038
2868187,47.34899902,-124.7080002,2013-05-06T15:50:00Z,8.699999809,1011.299988,7,8,1,11,10.10000038
2868187,47.34899902,-124.7080002,2013-05-06T16:50:00Z,8.899999619,1011.599976,6,8,1.100000024,10,10
2868187,47.34899902,-124.7080002,2013-05-06T17:50:00Z,9.100000381,1011.900024,6,7,1.200000048,10,10
2868187,47.34899902,-124.7080002,2013-05-06T18:50:00Z,9.300000191,1012.200012,5,6,1.200000048,6,9.899999619
2868187,47.34899902,-124.7080002,2013-05-06T19:50:00Z,9.699999809,1012.099976,6,7,1.299999952,7,9.899999619
2868187,47.34899902,-124.7080002,2013-05-06T20:50:00Z,9.899999619,1012.400024,4,4,1.299999952,10,9.899999619
2868187,47.34899902,-124.7080002,2013-05-06T21:50:00Z,10,1012.400024,4,5,1.200000048,10,10.10000038
2868187,47.34899902,-124.7080002,2013-05-06T22:50:00Z,10.30000019,1012.099976,3,4,1.200000048,7,10.19999981
2868187,47.34899902,-124.7080002,2013-05-06T23:50:00Z,10.39999962,1011.900024,2,4,1.200000048,8,10.39999962
2868187,47.34899902,-124.7080002,2013-05-07T00:50:00Z,10.19999981,1011.700012,3,3,1.200000048,7,10.39999962
2868187,47.34899902,-124.7080002,2013-05-07T01:50:00Z,10,1011.299988,2,3,1.200000048,10,10.30000019
2868187,47.34899902,-124.7080002,2013-05-07T02:50:00Z,9.899999619,1011,2,3,1.200000048,6,10.39999962
2868187,47.34899902,-124.7080002,2013-05-07T03:50:00Z,9.699999809,1011.200012,1,3,1.200000048,6,10.39999962
2868187,47.34899902,-124.7080002,2013-05-07T04:50:00Z,9.399999619,1011.400024,1,2,1.100000024,6,10.39999962
2868187,47.34899902,-124.7080002,2013-05-07T05:50:00Z,9.300000191,1011.700012,2,3,1.100000024,6,10.39999962
2868187,47.34899902,-124.7080002,2013-05-07T06:50:00Z,9.199999809,1012,3,4,1.200000048,9,10.5
2868187,47.34899902,-124.7080002,2013-05-07T07:50:00Z,9.300000191,1012.299988,5,6,1.100000024,8,10.5
2868187,47.34899902,-124.7080002,2013-05-07T08:50:00Z,9.300000191,1013,5,6,1.200000048,10,10.39999962
2868187,47.34899902,-124.7080002,2013-05-07T09:50:00Z,9.600000381,1013.099976,5,6,1.399999976,7,10.39999962
2868187,47.34899902,-124.7080002,2013-05-07T10:50:00Z,9.800000191,1013.400024,4,6,1.399999976,8,10.19999981
2868187,47.34899902,-124.7080002,2013-05-07T11:50:00Z,9.899999619,1013.799988,4,5,1.600000024,8,10.10000038
2868187,47.34899902,-124.7080002,2013-05-07T12:50:00Z,10.19999981,1013.700012,4,5,1.600000024,8,10.10000038
